PP,WordCode,Word,Translation,Condition,PretrainingNumRep,MnemonicPP,PractCorrectRespB1,PractCorrectRespB2,PractCorrectRespB3,PracticeNumCorrResp,PractTrialB1,PractRespB1,PractFixOnsetB1,PractSentOnsB1,PractRespOnsB1,PractRespLastKeyB1,PractRespSubmB1,PractBackspaceB1,PractSentence,PractTrialB2,PractRespB2,PractFixOnsetB2,PractSentOnsB2,PractRespOnsB2,PractRespLastKeyB2,PractRespSubmB2,PractBackspaceB2,PractTrialB3,PractRespB3,PractFixOnsetB3,PractSentOnsB3,PractRespOnsB3,PractRespLastKeyB3,PractRespSubmB3,PractBackspaceB3,Test1TrialSwa2Nl,Test1RespSwa2Nl,Test1CorrectSwa2Nl,Test1LDSwa2Nl,Test1FixOnsetSwa2Nl,Test1WordOnsetSwa2Nl,Test1RespOnsetSwa2Nl,Test1LastKeySwa2Nl,Test1RespSubmSwa2Nl,Test1BackspaceSwa2Nl,Test1TrialNl2Swa,Test1RespNl2Swa,Test1CorrectNl2Swa,Test1LDNl2Swa,Test1FixOnsetNl2Swa,Test1WordOnsetNl2Swa,Test1RespOnsetNl2Swa,Test1LastKeyNl2Swa,Test1RespSubmNl2Swa,Test1BackspaceNl2Swa,Test2TrialSwa2Nl,Test2RespSwa2Nl,Test2CorrectSwa2Nl,Test2LDSwa2Nl,Test2FixOnsetSwa2Nl,Test2WordOnsetSwa2Nl,Test2RespOnsetSwa2Nl,Test2LastKeySwa2Nl,Test2RespSubmSwa2Nl,Test2BackspaceSwa2Nl,Test2TrialNl2Swa,Test2RespNl2Swa,Test2CorrectNl2Swa,Test2LDNl2Swa,Test2FixOnsetNl2Swa,Test2WordOnsetNl2Swa,Test2RespOnsetNl2Swa,Test2LastKeyNl2Swa,Test2RespSubmNl2Swa,Test2BackspaceNl2Swa,PractLDRespB1,PractLDRespB2,PractLDRespB3,Test1Swa2NlLenient,Test2Swa2NlLenient,Test1Nl2SwaLenient,Test2Nl2SwaLenient,RepeatedTest,FirstTestSession
9,S79,dunia,aarde,context,5,dunia dunia dunia dunia dunia,TRUE,TRUE,TRUE,3,64,aarde,0.0163246500488,0.049663728827,3.6984952132,4.6359776115,5.1313572802,0,Onze planeet is de enige waarop leven bestaat. Dat maakt de dunia speciaal.,102,aarde,0.0162716289233,0.0496107197032,2.63212544679,3.41519626264,3.75348124952,0,75,aarde,0.0163704584775,0.0497121055032,2.46561691997,3.63188669238,4.22012162909,0,31,aarde,TRUE,0,0.0163594384121,1.53262938517,3.06540547853,3.79848465185,3.96510335232,0,13,obo,FALSE,5,0.0163704044717,1.5325552,10.4963034937,17.2940638175,18.5269838868,1,48,aarde,TRUE,0,0.00548756895068,1.53117058174,3.81436746849,4.53542726799,4.7113499062,0,38,dunia,TRUE,0,0.00594600710428,1.54808502198,6.89487267236,8.72421550784,9.21415794465,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,1
9,S81,farasi,paard,retrieval,6,farasi farasi farasi farasi farasi,FALSE,FALSE,FALSE,0,75,verhaal,0.0162270086112,0.0329049638131,15.2279299792,16.744086191,17.3272333649,0,Het dier hinnikt. Wat een mooi farasi. ,90,,0.0163226668592,0.0329993799405,12.0124213587,15.9444388148,16.8954154225,1,9,,0.0162718809497,0.0329468838663,15.4279094746,,15.4279094746,0,,,,,,,,,,,,,,,,,,,,,39,,FALSE,5,0.00537610227002,1.5313518897,8.27446784438,,8.27446784438,0,31,,FALSE,6,0.00994847110451,1.54809116801,6.2100333981,,6.2100333981,0,6,5,5,,FALSE,,FALSE,FALSE,2
9,S82,fasihi,boek,retrieval,6,fasihi fasihi fasihi fasihi fasihi,FALSE,FALSE,FALSE,0,60,,0.0162600568055,0.0495991445823,17.0940179227,,17.0940179227,0,"Ik heb niets meer om te lezen, dus ik ga naar de bibliotheek. Ik zal een fasihi lenen.",46,,0.0162723879985,0.0496098646217,15.5945241097,,15.5945241097,0,52,,0.0163218597791,0.0496580102736,13.8284834324,,13.8284834324,0,25,,FALSE,4,0.0163638698396,1.53254742325,21.4426871251,,21.4426871251,0,38,,FALSE,6,0.0163303926038,1.53251162979,20.8761701238,,20.8761701238,0,8,,FALSE,4,0.00600662933425,1.5314343024,8.55764796923,,8.55764796923,0,36,,FALSE,6,0.00548086418803,1.5312077373,10.2080705788,,10.2080705788,0,4,4,4,FALSE,FALSE,FALSE,FALSE,TRUE,1
9,S83,flava,muziek,context,4,"flava lijkt op flavour, een smaak voor muziek",FALSE,TRUE,TRUE,2,1,,0.00992607852095,0.0432683586096,5.44152836441,,5.44152836441,0,Voor mij klinken zelfs jazz en rock hetzelfde. Flava interesseert me niet.,97,muziek,0.0163222348165,0.0496634468,2.46556517997,3.7200714029,9.21335048588,0,13,muziek,0.0163780432104,0.0497172029955,1.98245089492,2.84881885882,3.3486682606,0,,,,,,,,,,,,,,,,,,,,,7,muziek,TRUE,0,0.00550125784139,1.53735935712,2.59698537105,3.49607450109,4.09548364387,0,14,flavu,FALSE,1,0.00588119439772,1.53137395954,2.63029882289,4.56169680783,4.83796236673,0,6,0,0,,TRUE,,TRUE,FALSE,2
9,S84,fumbo,puzzel,retrieval,8,fumbo fumbo fumbo fumbo fumbo,FALSE,FALSE,FALSE,0,47,,0.0162591777207,0.0495978184554,14.6781470415,,14.6781470415,0,Eindelijk heb ik de oplossing gevonden voor de sudoku. Het was een moeilijke fumbo. ,76,,0.0161360398179,0.0494755476375,23.8083431122,,23.8083431122,0,10,,0.0163653609852,0.0497108213804,6.74880993196,,6.74880993196,0,,,,,,,,,,,,,,,,,,,,,42,,FALSE,6,0.00545851497873,1.53130691191,3.44607987887,6.17666686688,8.17463392694,1,40,,FALSE,5,0.0103046616259,1.53131249921,4.84452074216,,4.84452074216,0,6,6,6,,FALSE,,FALSE,FALSE,2
9,S60,funguo,sleutel,retrieval,5,funguo funguo funguo funguo funguo,FALSE,FALSE,FALSE,0,89,,0.0162625560461,0.0329383630415,37.1040777955,,37.1040777955,0,Ik wil de deur op slot zetten. Waar is de funguo?,14,,0.0162636331497,0.0329412463198,8.08033048861,,8.08033048861,0,79,,0.0163588563555,0.0330359174714,5.74786305276,,5.74786305276,0,,,,,,,,,,,,,,,,,,,,,2,,FALSE,7,0.0054596324394,1.53074818168,4.72755112731,,4.72755112731,0,37,,FALSE,6,0.00967944249896,1.54817302199,4.22863129252,,4.22863129252,0,7,7,7,,FALSE,,FALSE,FALSE,2
9,S87,godoro,matras,retrieval,7,godoro godoro godoro godoro godoro,TRUE,FALSE,FALSE,1,23,matras,0.0162268135919,0.0329045137696,5.96432237316,6.89733382927,7.2472251861,0,Ik heb slecht geslapen in het hotelbed en kreeg last van mijn rug. De godoro was te hard. ,8,grond,0.0162679775713,0.0329453117138,15.627838439,16.6108316757,18.8101227869,0,28,bodem,0.0162679145651,0.0329529624523,9.82975178234,10.5461638645,13.4952132713,0,2,,FALSE,6,0.0163211457093,1.53250330699,21.0927569985,,21.0927569985,0,41,,FALSE,6,0.0161476629419,1.53233100933,3.24847416017,,3.24847416017,0,49,,FALSE,6,0.0138500842986,1.54780481877,7.85808503595,,7.85808503595,0,7,,FALSE,6,0.00549231815785,1.53198269612,5.72717677805,,5.72717677805,0,0,6,6,FALSE,FALSE,FALSE,FALSE,TRUE,1
9,S88,goti,knie,retrieval,5,goti goti goti goti goti,TRUE,TRUE,TRUE,3,82,knie,0.0163662640734,0.03304231109,6.31434279347,6.84748566661,7.26402371996,0,Ik werd aan de meniscus geopereerd. Ik heb last van mijn goti.,18,knie,0.0163441939385,0.0330198389183,1.96575289778,2.48223766864,2.89877420684,0,56,knie,0.0162667684544,0.0329461727961,2.81539819016,3.31950656363,3.69843642852,0,,,,,,,,,,,,,,,,,,,,,26,,FALSE,4,0.00560909277579,1.54808139023,9.72313464421,,9.72313464421,0,36,goti,TRUE,0,0.00533196258175,1.53145609288,4.99458450725,5.76691423072,6.33326889311,0,0,0,0,,FALSE,,TRUE,FALSE,2
9,S105,hadithi,verhaal,context,7,hadithi hadithi hadithi hadithi hadithi,TRUE,TRUE,TRUE,3,74,verhaal,0.0163677522178,0.0663664634249,7.08075868734,8.31367122889,9.06890866317,0,De kinderen vragen de grootvader vaak om te vertellen hoe hij zijn eerste huisdier kreeg. Ze vinden dit een bijzonder leuk hadithi.,93,verhaal,0.0162713799,0.0662673698462,4.78141714166,6.58081671762,7.13063827803,0,17,verhaal,0.0162113710994,0.0662119574899,4.78136331045,5.85290419674,6.33630454744,0,22,woede,FALSE,7,0.0163719496213,1.53255776525,4.19838127252,4.86481283724,5.04809201923,0,2,,FALSE,7,0.0163627777347,1.53254531405,7.44730420407,,7.44730420407,0,45,,FALSE,7,0.00526714987518,1.53094066425,16.8160051068,,16.8160051068,0,10,,FALSE,7,0.00653183575014,1.53138960399,9.30690325167,,9.30690325167,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
9,S101,harufu,geur,retrieval,2,"ik probeerde het woord aan te vullen, harufume",TRUE,TRUE,TRUE,3,87,geur,0.0162613649318,0.0496017278329,4.73272975221,5.18126332445,5.66444722223,0,Het ruikt lekker. Waar komt de harufu vandaan?,29,geur,0.016222007127,0.049564983281,1.96563706258,2.38214740525,2.74870947158,0,30,geur,0.0162426071183,0.0495822019457,2.69874975814,3.10285953309,3.46515562204,0,27,geur,TRUE,0,0.0163336839214,1.53251573719,5.51457399248,5.9477462208,6.26431824676,0,42,,FALSE,6,0.0163664500906,1.53255078658,14.0951162609,,14.0951162609,0,40,geur,TRUE,0,0.00541968322796,1.53140245478,3.59571621533,4.0350628362,5.46053059816,0,46,mirufu,FALSE,2,0.0057146927893,1.5311644357,8.65732236918,9.57312284103,10.8459248312,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,1
9,S57,hasira,woede,retrieval,7,hasira hasira hasira hasira hasira,TRUE,TRUE,TRUE,3,94,woede,0.0163633807933,0.033041176981,6.73087173793,7.36839014671,8.29702526278,0,Ze stampt met haar voet en gilt boos. Haar hasira is groot. ,30,woede,0.016264242211,0.0329405622542,4.04832673525,4.63144534338,4.83138882625,0,47,woede,0.0163522287148,0.0330298268836,8.01377101353,10.7128600655,10.9128037314,1,,,,,,,,,,,,,,,,,,,,,8,woede,TRUE,0,0.00534788639334,1.53106246744,6.32621185095,8.60723164536,9.13066213723,1,24,har,FALSE,3,0.00532861020019,1.53158124845,8.09111493221,12.003961118,13.009270452,0,0,0,0,,TRUE,,FALSE,FALSE,2
9,S75,hewa,lucht,retrieval,2,"hewa klinkt als hemel, een synoniem voor hemel is lucht",TRUE,TRUE,TRUE,3,22,lucht,0.0162897866794,0.0329674508539,2.36556881665,3.0653203063,3.43188605398,0,Hij heeft een  astmaaanval. Hij krijgt geen hewa. ,40,lucht,0.0162677195458,0.0329440605929,1.61579116615,2.48216047118,2.83701632991,0,50,lucht,0.0163844218278,0.0330606368607,1.08274930377,1.78250909221,2.13736376283,0,,,,,,,,,,,,,,,,,,,,,10,lucht,TRUE,0,0.0054473403743,1.53135803573,3.97891603542,4.66156480782,4.92797967339,0,49,hamu,FALSE,3,0.00543784196043,1.53147369289,5.69370352936,11.8106306807,12.8034157973,0,0,0,0,,TRUE,,FALSE,FALSE,2
9,S92,jibini,kaas,retrieval,7,jibini jibini jibini jibini jibini,FALSE,FALSE,FALSE,0,92,,0.0163656880159,0.0497071610262,14.4949838958,,14.4949838958,0,Gouda vind ik het lekkerst. Ik hou van jibini. ,19,,0.0162705098155,0.0496090215383,20.2276147551,,20.2276147551,0,74,,0.0162041223975,0.0495435102057,17.1606059666,,17.1606059666,0,21,,FALSE,4,0.0163688503217,1.53255162366,6.69755639745,,6.69755639745,0,44,,FALSE,6,0.0162281097164,1.53240903187,5.16576778055,,5.16576778055,0,21,jongen,FALSE,6,0.0052182609802,1.53139575002,3.51271181114,4.20254836858,4.66890568494,0,44,,FALSE,6,0.00692657865739,1.53118147698,4.02870588301,,4.02870588301,0,4,4,4,FALSE,FALSE,FALSE,FALSE,TRUE,1
9,S20,jioni,avond,context,6,jioni jioni jioni jioni jioni,TRUE,TRUE,TRUE,3,9,avond,0.0162477376143,0.0495878484908,5.66443960449,6.46416200899,6.7307441986,0,De namiddag is voorbij en de schemering valt. Het is jioni. ,31,avond,0.0162429251504,0.0495812868576,3.04862662957,3.93614406093,4.24823057829,0,29,avond,0.0162139543481,0.0495542512435,1.9489707095,2.86977615169,3.08191490444,0,,,,,,,,,,,,,,,,,,,,,13,,FALSE,5,0.0052439625706,1.531357477,5.62708305106,,5.62708305106,0,43,,FALSE,5,0.00535068004456,1.53116275951,5.37726051775,,5.37726051775,0,0,0,0,,FALSE,,FALSE,FALSE,2
9,S23,kamba,touw,context,6,kamba kamba kamba kamba kamba,TRUE,TRUE,TRUE,3,103,touw,0.0162328471761,0.0495720729687,4.58144650016,5.35215265576,5.86435210037,0,Ze bindt de houten blokken aan elkaar. Ze gebruikt een stevig kamba.,54,touw,0.0163784572524,0.0497156248439,3.74853408629,4.29833634585,5.48129650966,0,18,touw,0.0162573955477,0.0495961412926,2.88203449067,3.34852817406,3.74840854816,0,,,,,,,,,,,,,,,,,,,,,53,,FALSE,4,0.00595410869255,1.53145413733,6.47904943226,,6.47904943226,0,2,,FALSE,5,0.00535766417215,1.53151727384,4.21205041423,,4.21205041423,0,0,0,0,,FALSE,,FALSE,FALSE,2
9,S24,kanisa,kerk,retrieval,6,kanisa kanisa kanisa kanisa kanisa,FALSE,FALSE,FALSE,0,80,,0.0160683802769,0.0494105463531,38.5367470699,,38.5367470699,0,Zondag ochtend ga ik naar de mis. De kanisa is niet ver van mijn huis.,55,,0.0162652113031,0.0496044850988,17.8604343146,,17.8604343146,0,21,feest,0.0161355597702,0.0494733964279,10.6793357848,11.4124098066,11.7340480353,0,8,huis,FALSE,4,0.0162012571218,1.53238355641,5.9143096926,6.43505498632,6.75179471649,0,17,ki,FALSE,4,0.0162379836711,1.53242339726,3.38184780795,9.22991074571,9.76307410783,1,34,,FALSE,4,0.00587309280945,1.53156672147,8.29125517349,,8.29125517349,0,13,ki,FALSE,4,0.00531240702412,1.53125662619,4.89449385327,5.42744454952,7.37534993973,0,4,4,4,FALSE,FALSE,FALSE,FALSE,TRUE,1
9,S25,kaputula,broek,context,6,kaputula kaputula kaputula kaputula kaputula,TRUE,TRUE,TRUE,3,38,broek,0.016249510787,0.049588697575,4.29822781335,4.9191568535,5.33630840615,0,Zijn sokken zijn te zien. De kaputula is te kort.,42,broek,0.0163711095411,0.0497103773378,2.61556601805,3.14870864817,3.50402226115,0,41,broek,0.0163664290885,0.0497063059429,2.33232393198,2.832144855,3.21536500562,0,5,,FALSE,5,0.0163098166158,1.53249271596,25.1913947362,,25.1913947362,0,6,,FALSE,8,0.0163615416168,1.53254548206,4.08175005317,,4.08175005317,0,43,,FALSE,5,0.0139073541468,1.54807272991,7.12574503184,,7.12574503184,0,11,brot,FALSE,7,0.00565714357526,1.53143067066,9.62687604151,10.2060060706,12.6935557452,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
9,S27,keja,huis,context,6,keja keja keja keja keja,TRUE,TRUE,TRUE,3,27,huis,0.0162576295716,0.049595595241,6.91403727794,7.58046901067,7.88037947202,0,Ze willen meer woonruimte en een eigen tuin. Ze kijken naar een nieuw keja.,49,huis,0.01631874548,0.0496550519892,8.84679183388,9.34661232486,9.81313521307,0,25,huis,0.0163137289946,0.049650359535,6.8154124402,7.31394262045,7.93042102737,0,24,,FALSE,4,0.0161580349431,1.53234008221,13.0119290738,,13.0119290738,0,18,,FALSE,4,0.0161730123909,1.53235853399,4.96460595791,,4.96460595791,0,13,,FALSE,4,0.00566412770331,1.53138289922,11.6045924831,,11.6045924831,0,45,keza,FALSE,1,0.00546410228117,1.53137563573,3.08197354692,3.81243705555,4.09549817086,0,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,1
9,S26,keza,werk,retrieval,7,keza keza keza keza keza ,FALSE,FALSE,FALSE,0,83,,0.0162729310505,0.0496141550357,11.7957792577,,11.7957792577,0,Mijn arbeidstaken zijn leuk en uitdagend. Ik heb leuk keza.,86,huis,0.0162699247594,0.049611439772,3.26525438626,3.7983951922,4.51484023556,0,38,huis,0.0162917338675,0.0496304316093,23.3753013875,23.9750835584,24.5082558374,0,,,,,,,,,,,,,,,,,,,,,46,huis,FALSE,4,0.00551662292264,1.54821548549,3.01324581755,3.45282151782,4.0290263148,0,53,,FALSE,4,0.00537247052353,1.53143122939,6.86169080148,,6.86169080148,0,4,4,4,,FALSE,,FALSE,FALSE,2
9,S28,kichwa,hoofd,context,6,kichwa kichwa kichwa kichwa kichwa,TRUE,TRUE,TRUE,3,43,hoofd,0.0162674885232,0.032944741657,2.91536635075,3.48182980888,3.74841781906,0,Ik draag een helm. Ik bescherm mijn kichwa.,61,hoofd,0.0163516016546,0.0330283837429,2.68219464081,3.7984789543,5.19803512273,0,48,hoofd,0.0161863906833,0.0328641688684,2.56540018468,3.18185003183,4.00361407603,0,20,,FALSE,5,0.0162266485768,1.53241094606,8.58012871744,,8.58012871744,0,46,,FALSE,6,0.015991464843,1.53217749949,4.49790666764,,4.49790666764,0,50,,FALSE,5,0.0057230737425,1.5315312421,6.14578528835,,6.14578528835,0,22,,FALSE,6,0.00566720071993,1.54278798004,4.99126509095,,4.99126509095,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
9,S39,kidonda,wond,retrieval,6,kidonda kidonda kidonda kidonda kidonda,FALSE,FALSE,FALSE,0,8,hand,0.0160976991119,0.0494375609651,13.2784428298,13.7282733434,27.9569323965,0,Het kind is gevallen en huilt omdat zijn knie pijn doet. Het kind heeft een kleine kidonda.,59,hoofd,0.0163555080326,0.0496953098791,22.4923262932,23.0921061899,24.9632220225,0,91,,0.0163698074139,0.0497084781528,24.4429772701,,24.4429772701,0,,,,,,,,,,,,,,,,,,,,,17,,FALSE,4,0.00550181657172,1.53119125475,5.97674006054,,5.97674006054,0,52,,FALSE,7,0.00529341019592,1.53126081667,6.75928728372,,6.75928728372,0,2,3,4,,FALSE,,FALSE,FALSE,2
9,S29,kijana,jongen,context,6,kijana kijana kijana kijana kijana,TRUE,TRUE,TRUE,3,10,jongen,0.0162389107627,0.0495793486716,6.03097910565,6.81403514807,7.31911003197,0,Hij speelt graag met auto's. Dat is typisch voor een kijana.,95,jongen,0.0163247130549,0.0496618026409,2.18232772635,3.25364509102,3.8151258655,0,76,jongen,0.0163253791197,0.0496641908703,2.23231953089,4.28162602652,4.56487580833,1,41,jongen,TRUE,0,0.0160860579872,1.53226917936,3.64826920302,4.66973843205,5.6861151788,0,40,kujito,FALSE,4,0.0162348543709,1.53241954789,4.34819880188,11.7174401189,13.5451635848,0,42,,FALSE,6,0.00567334675225,1.53138345795,8.02486461268,,8.02486461268,0,28,jingu,FALSE,5,0.00526435622396,1.53134490557,3.91211089678,6.19969856504,9.5231178823,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,1
9,S30,kioo,spiegel,context,6,kioo kioo kioo kioo kioo,TRUE,TRUE,TRUE,3,101,spiegel,0.0163852019032,0.0497238786411,6.69756494528,8.81878401245,10.0019131676,0,Ik kan mijn hele outfit bekijken. Dit is een grote kioo.,7,spiegel,0.0161860636526,0.0495280347095,4.04824748259,5.14786251171,5.5031513843,0,102,spiegel,0.0162295228529,0.0495682385954,5.78105121695,6.71965788393,7.15269548923,0,,,,,,,,,,,,,,,,,,,,,22,,FALSE,7,0.0097221853614,1.54786683782,4.34501256445,9.43988635427,10.3722542949,1,7,,FALSE,4,0.00590689598812,1.53143234685,4.09548727562,,4.09548727562,0,0,0,0,,FALSE,,FALSE,FALSE,2
9,S31,kitanda,bed,retrieval,6,kitanda kitanda kitanda kitanda kitanda,FALSE,FALSE,FALSE,0,6,,0.0162051815005,0.0495457604229,19.2932360578,,19.2932360578,0,Ik ben erg moe. Ik ga naar kitanda. ,15,,0.0163690933441,0.0497098642863,16.0611375226,,16.0611375226,0,104,,0.0162654033229,0.0496048421355,11.3292539512,22.9629469355,24.3082911605,1,,,,,,,,,,,,,,,,,,,,,51,,FALSE,3,0.0108385283606,1.54807580293,4.41160231258,,4.41160231258,0,41,,FALSE,7,0.00706877550056,1.53153235956,5.36313749373,,5.36313749373,0,3,3,3,,FALSE,,FALSE,FALSE,2
9,S32,kiti,stoel,retrieval,6,"kiti klinkt als kieper, een stoel kan omkieperen",FALSE,FALSE,FALSE,0,15,,0.0161821542752,0.0495159945476,15.7277195972,,15.7277195972,0,Ik zou graag zitten. Mag ik een kiti? ,38,,0.0161787939505,0.049518451784,21.8923525657,,21.8923525657,0,78,,0.0162380376769,0.0495742241746,18.6601425848,,18.6601425848,0,34,,FALSE,5,0.0163612445867,1.53254408993,5.39797856359,,5.39797856359,0,43,kiri,FALSE,1,0.0163538008674,1.53253820636,4.64821298325,6.39761915552,7.71387198029,0,25,,FALSE,5,0.0131111635696,1.53144994685,7.72503628254,,7.72503628254,0,20,kipa,FALSE,2,0.00666984211693,1.53126556587,5.34642894558,7.80827898518,10.9884102588,0,5,5,5,FALSE,FALSE,TRUE,TRUE,TRUE,1
9,S33,kofia,hoed,retrieval,5,"in kofia is bijna het woord hoofd te horen, hier zet je een hoed op",TRUE,FALSE,FALSE,1,85,hoed,0.0163518266763,0.0496896273307,11.9124815419,12.4456220148,13.1954238596,0,De zon brandt op mijn hoofd. Ik heb een kofia nodig.,84,,0.0162647822617,0.0496043110834,17.1619500965,,17.1619500965,0,67,,0.0163498074817,0.0496885952307,12.5789326565,,12.5789326565,0,1,,FALSE,4,0.0107347166886,1.5269213904,19.8542459308,,19.8542459308,0,3,,FALSE,5,0.0163681632548,1.53255150064,5.43130943958,,5.43130943958,0,24,,FALSE,4,0.00538001338145,1.53116611189,7.40860081379,,7.40860081379,0,37,,FALSE,5,0.00543979751592,1.53152761035,6.32672951451,,6.32672951451,0,0,4,4,FALSE,FALSE,FALSE,FALSE,TRUE,1
9,S91,koti,jas,context,2,"koti lijkt op coat, engels voor jas",TRUE,TRUE,TRUE,3,21,jas,0.0162924779397,0.0496354960978,5.26461789206,5.51451986425,6.5475320371,0,Voor een dag in de lente is het nogal koud buiten. Neem een koti mee! ,10,jas,0.0163730507265,0.0497125855491,2.56558705175,2.81549148718,3.11539728007,0,100,jas,0.0162462284698,0.0495893336356,3.06529385274,3.31519741208,4.10255669848,0,,,,,,,,,,,,,,,,,,,,,16,jas,TRUE,0,0.0057051943752,1.53118650555,3.47906200369,3.71215783012,4.0451730597,0,54,koti,TRUE,0,0.00546494037644,1.53248639143,3.89584178995,4.51188377294,5.21918288498,0,0,0,0,,TRUE,,TRUE,FALSE,2
9,S102,kujitia,sieraden,retrieval,6,kujitia kujitia kujitia kujitia kujitia,FALSE,FALSE,TRUE,1,91,,0.0163504045395,0.0330284437496,18.9101760507,,18.9101760507,0,"Zo veel kettingen, oorbellen en ringen! Jij hebt veel kujitia.",26,,0.0161008644172,0.0327782675668,18.2268193519,,18.2268193519,0,14,sierraden,0.0162099519621,0.0328844028245,44.568217584,53.1320546306,54.6540868414,0,42,,FALSE,8,0.0162200959421,1.53240458844,10.2141139694,,10.2141139694,0,19,ka,FALSE,5,0.0163240529928,1.5325086655,11.9957604902,12.1790163059,14.4949389634,0,39,,FALSE,8,0.00543840069031,1.53142033415,8.02483863173,,8.02483863173,0,48,,FALSE,7,0.0053353149633,1.53143793415,4.21203756343,,4.21203756343,0,8,8,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
9,S18,kumbukumbu,geheugen,context,2,"in dit woord wordt kumbu twee keer herhaald, iets wat je moet doen om woorden te onthouden",TRUE,TRUE,TRUE,3,34,geheugen,0.0161692020229,0.0495080707806,6.28082401532,7.45255337649,8.03024640115,0,Hij kan 100 spelkaarten en 50 namen onthouden. Hij heeft een uitstekend kumbukumbu!,75,geheugen,0.0162217160978,0.04956011381,2.8986610719,3.98161814275,4.53145609675,0,95,geheugen,0.0161884488825,0.0495244673639,3.21518613433,4.36482802338,4.8313168913,0,37,geheugen,TRUE,0,0.0162403388986,1.54908878125,2.9319962113,3.9816362255,4.43150009034,0,28,kungakunga,FALSE,6,0.0163585773298,1.53254204073,5.38131434372,16.7108911801,17.7938809332,1,44,geheugen,TRUE,0,0.00542443243467,1.53149827702,5.81043959498,6.94261142128,7.42547726038,0,1,kumbikumbi,FALSE,2,0.0269447653263,1.55907803925,5.02195558374,7.14747432984,7.96900164686,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,1
9,S34,lango,deur,retrieval,5,een deur is vaak lang,TRUE,TRUE,TRUE,3,11,deur,0.0162492557611,0.0495899276939,5.33121815609,5.79771058836,6.26423949815,0,Ik wil graag naar buiten. Waar is de lango?,85,deur,0.0164639775176,0.0331412756568,2.71562960586,3.13214340186,3.53202223682,0,3,deur,0.01632548413,0.0330029082797,1.66583528974,2.16994934577,2.53221251554,0,,,,,,,,,,,,,,,,,,,,,41,deur,TRUE,0,0.00601612774813,1.53143486113,2.6469732885,3.18602755378,3.66913671989,0,27,lango,TRUE,0,0.00525457844515,1.53130719128,2.7467795488,3.70236971459,4.2031143623,0,0,0,0,,TRUE,,TRUE,FALSE,2
9,S35,likizo,vakantie,retrieval,5,likizo likizo likizo likizo likizo,TRUE,TRUE,TRUE,3,65,vakantie,0.0162272156304,0.0329687949834,2.9665945178,4.06493220945,4.59810216021,0,De kinderen hebben twee weken vrij. Ze hebben likizo.,69,vakantie,0.0160696163948,0.0494152688079,2.6819141047,3.83151678896,6.58660434009,0,36,vakantie,0.0163118868149,0.0496513136259,2.01571076304,3.06534086128,3.71514856003,0,,,,,,,,,,,,,,,,,,,,,54,vakantie,TRUE,0,0.00568563881711,1.53156420718,14.3709382058,15.4115956078,15.8670501418,0,9,,FALSE,6,0.0052702228918,1.53131976271,12.3869706904,,12.3869706904,0,0,0,0,,TRUE,,FALSE,FALSE,2
9,S36,lugha,taal,retrieval,6,lugha lugha lugha lugha lugha,FALSE,TRUE,FALSE,1,81,,0.0163561740956,0.0330348073639,35.2214608732,,35.2214608732,0,Het Italiaans heeft een mooie klank. Ik vind het een mooie lugha.,16,taal,0.0163631647738,0.0330392597953,5.78118418081,6.31432307556,6.88081665061,0,7,,0.0163804944477,0.0330595357536,29.4900405859,,29.4900405859,0,32,,FALSE,4,0.0162097809462,1.53239463648,23.4418737158,,23.4418737158,0,34,,FALSE,5,0.0162138133346,1.5323979518,8.43016376283,,8.43016376283,0,7,,FALSE,4,0.00551271181121,1.53112057538,6.95880565826,,6.95880565826,0,32,,FALSE,5,0.00537917528663,1.53140161669,9.00704586756,,9.00704586756,0,4,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,1
9,S62,maji,water,retrieval,7,maji maji maji maji maji,TRUE,TRUE,TRUE,3,63,water,0.0162915268465,0.0329675888661,14.8114649919,15.5657545866,16.1993951505,0,We kunnen helaas niet douchen of afwassen op dit moment. Er is geen maji.,89,water,0.0162035523426,0.0328792093242,4.28151555284,5.01459065776,5.30290954659,0,2,water,0.0161995709586,0.0328790473086,1.94894391391,2.64870674465,2.83695299979,0,,,,,,,,,,,,,,,,,,,,,35,,FALSE,5,0.00556998165962,1.53139575002,5.19424898975,,5.19424898975,0,32,,FALSE,4,0.0053596197281,1.53155191512,5.6772184733,,5.6772184733,0,0,0,0,,FALSE,,FALSE,FALSE,2
